# Originator: me
# Number of profiles: 36
# Creation time: Fri Oct 11 09:49:55 2013
#            time   conductivity    temperature       pressure          pitch           roll          speed profile_number
#               s          mS/cm              C           dbar            rad            rad            m/s              -
1369020695.53790283    46.81690216    14.64270020   100.38000107     0.57579924    -0.00872665     0.27319336             17
1369020697.54000854    46.81690216    14.64330006   100.01000404     0.57248522    -0.00872665     0.30641366             17
1369020699.54053450    46.81690216    14.64220047    99.65000153     0.57152385    -0.00832604     0.29186161             17
1369020701.53742170    46.81890011    14.64350033    99.28999901     0.57317289    -0.00750153     0.22554641             17
1369020703.54013062    46.81879997    14.64360046    98.92000198     0.57482074    -0.00758874     0.19630904             17
1369020705.53884888    46.82660103    14.64920044    98.55999947     0.57653036    -0.00929837     0.23178220             17
1369020707.54513550    46.83169842    14.65359974    98.19000244     0.57770395    -0.01071433     0.26483160             17
1369020709.53811646    46.83400154    14.65600014    97.82999992     0.57770395    -0.01154246     0.29455273             17
1369020711.54110718    46.83660030    14.65750027    97.44999886     0.57735246    -0.01186580     0.31102116             17
1369020713.54177856    46.83829784    14.65859985    97.08000183     0.57569702    -0.01021036     0.27451383             17
1369020715.56336164    46.84050083    14.66030025    96.70999527     0.57421333    -0.00872665     0.24205776             17
1369020717.53881836    46.84279919    14.66199970    96.33999825     0.57421333    -0.00872665     0.24410827             17
1369020719.54168701    46.84410095    14.66359997    95.97000122     0.57421333    -0.00872665     0.24677372             17
1369020721.53991699    46.84579849    14.66489983    95.60999870     0.57485907    -0.00872665     0.26100489             17
1369020723.54769897    46.84770107    14.66629982    95.22999763     0.57566763    -0.00872665     0.27817530             17
1369020725.53656721    46.84860229    14.66730022    94.86000061     0.57487231    -0.00926982     0.27414158             17
1369020727.54309082    46.84879780    14.66709995    94.49000359     0.57321529    -0.01009833     0.25856203             17
1369020729.54263306    46.85050011    14.66829967    94.11999702     0.57382406    -0.00911589     0.26517321             17
1369020731.53733015    46.85440063    14.67129993    93.73000145     0.57636898    -0.00657097     0.29076624             17
1369020733.54708862    46.85699940    14.67350006    93.35000038     0.57732341    -0.00561654     0.29085189             17
1369020735.54763794    46.86369896    14.67899990    92.98000336     0.57649340    -0.00644657     0.26175701             17
1369020737.55411482    46.86439991    14.68000031    92.60000229     0.57657317    -0.00759582     0.25084571             17
1369020739.58999634    46.86470032    14.68019962    92.22000122     0.57821753    -0.00924020     0.27180656             17
1369020741.54187012    46.86500072    14.68029976    91.84000015     0.57944930    -0.01043579     0.28706409             17
1369020743.53858137    46.86729908    14.68200016    91.45000458     0.57944930    -0.00875365     0.26643150             17
1369020745.54358625    46.87039852    14.68459988    91.07000351     0.57944930    -0.00709687     0.24610982             17
1369020747.54029036    46.87520027    14.68859959    90.67000389     0.57395028    -0.00698132     0.28585846             17
1369020749.53842878    46.87660217    14.68990040    90.29000282     0.56815573    -0.00698132     0.32923679             17
1369020751.53887939    46.87679768    14.68999958    89.91000175     0.57002786    -0.00698132     0.29060130             17
1369020753.53824568    46.87950134    14.69169998    89.51999664     0.57341003    -0.00698132     0.23549827             17
1369020755.53866577    46.88000202    14.69239998    89.14999962     0.57605134    -0.00759399     0.25417231             17
1369020757.54705811    46.88139915    14.69390011    88.76000404     0.57846711    -0.00839925     0.29591761             17
1369020759.54495239    46.88210011    14.69419956    88.38000298     0.57843524    -0.00821962     0.28702424             17
1369020761.58960676    46.88230038    14.69480038    88.00000191     0.57677474    -0.00738936     0.24466911             17
1369020763.59799194    46.88310146    14.69569969    87.60999680     0.57595867    -0.00698132     0.25280508             17
1369020765.54510498    46.88350201    14.69600010    87.22999573     0.57595867    -0.00698132     0.29723677             17
1369020767.54523420    46.88389778    14.69620037    86.84000015     0.57581435    -0.00683700     0.33364835             17
1369020769.54205322    46.88560009    14.69810009    86.45999908     0.57498438    -0.00600703     0.26883425             17
1369020771.54727888    46.88670158    14.69880009    86.07999802     0.57428116    -0.00523599     0.21186308             17
1369020773.58206177    46.88799858    14.69989967    85.69000244     0.57512176    -0.00523599     0.25203539             17
1369020775.53958130    46.88910007    14.70079994    85.31000137     0.57595818    -0.00523599     0.29200752             17
1369020777.53842878    46.89000130    14.70160007    84.93000031     0.57513782    -0.00605683     0.29018657             17
1369020779.54547834    46.89119816    14.70300007    84.54999924     0.57430070    -0.00689395     0.28830581             17
1369020781.54657698    46.89270020    14.70429993    84.16000366     0.57571876    -0.00698132     0.27821866             17
1369020783.54123640    46.89410210    14.70530033    83.78000259     0.57739129    -0.00698132     0.26723001             17
1369020785.60064697    46.89499855    14.70600033    83.40000153     0.57636368    -0.00765146     0.26826405             17
1369020787.54687500    46.89589977    14.70699978    83.00999641     0.57509060    -0.00828801     0.27119751             17
1369020789.53995466    46.89700127    14.70779991    82.62999535     0.57421333    -0.00833242     0.28562626             17
1369020791.56235456    46.89710140    14.70800018    82.25000381     0.57421333    -0.00752947     0.31089746             17
1369020793.53855085    46.89720154    14.70829964    81.87000275     0.57394896    -0.00698132     0.31754962             17
1369020795.54458618    46.89760208    14.70829964    81.49000168     0.57310621    -0.00698132     0.28375935             17
1369020797.54864502    46.89799786    14.70890045    81.09999657     0.57265745    -0.00717078     0.25363047             17
1369020799.54763794    46.89829826    14.70960045    80.71999550     0.57348689    -0.00800022     0.23375759             17
1369020801.54379272    46.89909935    14.70989990    80.34000397     0.57421333    -0.00860611     0.22270115             17
1369020803.54977417    46.90010071    14.71100044    79.95999813     0.57421333    -0.00777706     0.26636620             17
1369020805.54708862    46.90080166    14.71179962    79.58000183     0.57421333    -0.00706122     0.30749519             17
1369020807.58127546    46.90179825    14.71259975    79.18000221     0.57421333    -0.00961047     0.28256575             17
1369020809.61572266    46.90259933    14.71399975    78.81000042     0.57421333    -0.01210285     0.25819245             17
1369020811.54035139    46.90370083    14.71430016    78.42000008     0.57539207    -0.01221730     0.27137319             17
1369020813.54535627    46.90539837    14.71619987    78.03999901     0.57707254    -0.01221730     0.29175994             17
1369020815.54160261    46.90609932    14.71689987    77.64999866     0.57718931    -0.01118799     0.27959375             17
1369020817.54278564    46.90670013    14.71759987    77.25999832     0.57634355    -0.00949644     0.24701165             17
1369020819.54663086    46.90710068    14.71800041    76.86999798     0.57551630    -0.00872665     0.25451255             17
1369020821.54565430    46.90760136    14.71879959    76.47999763     0.57468883    -0.00872665     0.29627847             17
1369020823.54699707    46.90810204    14.71910000    76.09000206     0.57385121    -0.00872665     0.30540487             17
1369020825.61581421    46.90859795    14.71959972    75.70000172     0.57304317    -0.00872665     0.27221368             17
1369020827.54199219    46.90919876    14.72019958    75.31000137     0.57270215    -0.00849248     0.25773104             17
1369020829.54248762    46.90979958    14.72089958    74.93000031     0.57355672    -0.00763792     0.29110015             17
1369020831.59457397    46.91030025    14.72159958    74.53999996     0.57454584    -0.00664880     0.31191899             17
1369020833.62088013    46.91040039    14.72140026    74.14999962     0.57619297    -0.00500165     0.28804303             17
1369020835.54977417    46.91090107    14.72210026    73.75000000     0.57748865    -0.00370596     0.26926151             17
1369020837.54183960    46.91180229    14.72309971    73.36999893     0.57555004    -0.00277268     0.29292631             17
1369020839.54479980    46.91390038    14.72490025    72.96999931     0.57308029    -0.00194943     0.32363963             17
1369020841.53830671    46.91480160    14.72550011    72.57999897     0.57182416    -0.00238914     0.28827196             17
